age,numberofdependents,zipcode,latitude,longitude,population,numberofreferrals,avgmonthlylongdistancecharges,avgmonthlygbdownload,monthlycharge,satisfactionscore,churnscore,cltv
75.0,0.0,92059.0,33.384345,-117.072619,1831.0,1.0,6.86,20.0,50.15,1.0,78.0,5461.0
70.0,0.0,92061.0,33.313828,-116.940501,2615.0,1.0,35.38,21.0,95.9,3.0,95.0,2151.0
77.0,0.0,92084.0,33.22784,-117.200024,44692.0,0.0,0.0,15.0,25.25,2.0,87.0,4628.0
80.0,0.0,92129.0,32.961064,-117.134917,47224.0,1.0,5.36,22.0,101.0,1.0,88.0,2436.0
78.0,0.0,92210.0,33.537646,-116.291089,3873.0,0.0,24.75,22.0,71.15,3.0,85.0,5287.0
69.0,0.0,92241.0,33.832799,-116.250973,5529.0,0.0,11.82,5.0,79.15,1.0,95.0,4997.0
71.0,0.0,92258.0,33.906496,-116.569499,732.0,1.0,48.62,3.0,80.4,3.0,75.0,4876.0
70.0,0.0,92325.0,34.248061,-117.29028,10484.0,0.0,25.19,14.0,93.85,1.0,70.0,4998.0
66.0,0.0,92356.0,34.508417,-116.856103,5256.0,0.0,26.22,22.0,55.8,1.0,87.0,5527.0
77.0,0.0,92373.0,34.003243,-117.138286,31230.0,0.0,42.06,21.0,98.4,1.0,91.0,2169.0
71.0,0.0,92382.0,34.186211,-117.07683,5395.0,1.0,30.03,15.0,79.4,1.0,73.0,5910.0
68.0,0.0,92394.0,34.567058,-117.362329,12083.0,0.0,39.69,25.0,101.4,3.0,92.0,3689.0
71.0,0.0,92397.0,34.358321,-117.618263,4253.0,0.0,16.88,24.0,89.8,2.0,76.0,5124.0
79.0,0.0,92408.0,34.084909,-117.258107,12149.0,0.0,34.69,27.0,91.25,3.0,76.0,5154.0
80.0,0.0,92508.0,33.885499,-117.324959,17147.0,0.0,2.36,21.0,85.45,1.0,91.0,5145.0
65.0,0.0,92532.0,33.705836,-117.318204,4546.0,0.0,28.46,12.0,71.65,2.0,84.0,5674.0
70.0,0.0,92570.0,33.787298,-117.320676,36817.0,0.0,48.95,23.0,74.2,2.0,71.0,4684.0
68.0,0.0,92590.0,33.475493,-117.219551,3070.0,8.0,31.25,20.0,101.0,1.0,87.0,3123.0
80.0,0.0,92592.0,33.507255,-117.029473,46171.0,3.0,33.63,25.0,89.05,1.0,90.0,2673.0
77.0,0.0,92620.0,33.716136,-117.752574,26419.0,1.0,16.61,3.0,96.5,3.0,82.0,4652.0
65.0,0.0,92625.0,33.600987,-117.862734,13422.0,1.0,49.6,13.0,70.85,2.0,69.0,3022.0
66.0,0.0,92705.0,33.766004,-117.786763,44117.0,1.0,45.04,29.0,111.95,2.0,93.0,3711.0
70.0,0.0,93010.0,34.227846,-119.079903,42853.0,0.0,16.19,12.0,69.1,3.0,83.0,2767.0
69.0,0.0,93066.0,34.297628,-119.014627,2966.0,0.0,43.96,14.0,78.55,2.0,92.0,5203.0
66.0,0.0,93210.0,36.186867,-120.387793,18036.0,0.0,32.36,2.0,96.2,2.0,74.0,5904.0
75.0,0.0,93218.0,35.846067,-119.004073,823.0,0.0,8.91,27.0,74.4,1.0,91.0,3964.0
75.0,0.0,93234.0,36.217864,-120.080117,6918.0,1.0,21.43,12.0,84.55,1.0,80.0,5245.0
67.0,0.0,93251.0,35.38381,-119.730885,302.0,0.0,29.29,15.0,85.8,1.0,75.0,3336.0
75.0,0.0,93277.0,36.303793,-119.375646,44741.0,0.0,33.49,8.0,101.5,2.0,68.0,6405.0
74.0,0.0,93287.0,35.710244,-118.881679,88.0,0.0,15.32,21.0,69.6,3.0,74.0,4596.0
74.0,0.0,93516.0,34.95703,-117.73045,2241.0,0.0,0.0,7.0,40.3,2.0,94.0,3016.0
67.0,0.0,93551.0,34.613476,-118.256358,34045.0,1.0,3.18,5.0,98.7,1.0,91.0,4662.0
74.0,0.0,93591.0,34.598221,-117.79593,6787.0,1.0,21.33,24.0,100.2,1.0,70.0,4481.0
69.0,0.0,93627.0,36.520537,-120.118055,152.0,1.0,13.38,12.0,93.55,2.0,91.0,4937.0
70.0,0.0,93648.0,36.622237,-119.521126,12587.0,1.0,39.49,7.0,95.55,1.0,75.0,2999.0
79.0,0.0,94014.0,37.691561,-122.445202,47453.0,0.0,0.0,11.0,24.35,1.0,72.0,3278.0
76.0,0.0,94019.0,37.45567,-122.407992,17929.0,0.0,20.98,16.0,98.65,1.0,93.0,4235.0
78.0,0.0,94021.0,37.266388,-122.26308,148.0,1.0,6.66,14.0,79.9,2.0,90.0,4324.0
79.0,0.0,94027.0,37.454924,-122.203168,6876.0,0.0,28.14,10.0,103.3,2.0,78.0,4136.0
73.0,0.0,94104.0,37.791222,-122.402241,384.0,0.0,3.23,26.0,102.95,3.0,66.0,5245.0
74.0,0.0,94519.0,37.990118,-122.012188,18650.0,7.0,8.75,13.0,109.55,2.0,69.0,5863.0
73.0,0.0,94525.0,38.049292,-122.228415,3193.0,0.0,5.57,24.0,66.4,1.0,87.0,4522.0
71.0,0.0,94533.0,38.287136,-122.02711,77683.0,6.0,49.85,14.0,100.05,2.0,72.0,4512.0
68.0,0.0,94564.0,37.996462,-122.293716,16717.0,1.0,27.75,11.0,105.95,2.0,86.0,6117.0
70.0,0.0,94569.0,38.035707,-122.196821,173.0,0.0,15.43,2.0,73.9,1.0,75.0,2560.0
66.0,0.0,94590.0,38.104705,-122.247387,37218.0,0.0,3.3,2.0,96.55,2.0,81.0,4448.0
65.0,0.0,94601.0,37.776523,-122.219268,54876.0,0.0,28.98,30.0,101.25,3.0,87.0,4287.0
78.0,0.0,94806.0,37.980269,-122.342635,55720.0,0.0,43.66,25.0,44.15,2.0,86.0,5655.0
74.0,0.0,94903.0,38.018065,-122.546024,28403.0,0.0,13.8,6.0,75.75,3.0,92.0,4174.0
78.0,0.0,94925.0,37.924014,-122.511694,9038.0,1.0,17.51,21.0,80.3,1.0,87.0,4138.0
79.0,0.0,94956.0,38.060264,-122.830646,1885.0,0.0,43.34,2.0,80.85,2.0,71.0,5242.0
76.0,0.0,95006.0,37.171727,-122.142961,10520.0,0.0,44.88,15.0,90.85,2.0,70.0,5651.0
67.0,0.0,95037.0,37.161544,-121.649371,41707.0,0.0,0.0,9.0,25.1,3.0,85.0,5437.0
80.0,0.0,95110.0,37.34667,-121.910019,18197.0,0.0,30.37,28.0,89.15,1.0,89.0,5082.0
77.0,0.0,95206.0,37.902422,-121.440029,49657.0,0.0,2.98,3.0,79.9,2.0,90.0,4367.0
73.0,0.0,95209.0,38.044523,-121.348048,30814.0,0.0,43.61,8.0,99.7,1.0,69.0,3548.0
74.0,0.0,95247.0,38.147852,-120.440124,4353.0,1.0,45.84,18.0,83.75,1.0,71.0,4995.0
76.0,0.0,95313.0,37.435664,-121.049056,1508.0,1.0,2.9,21.0,74.15,1.0,94.0,2322.0
78.0,0.0,95348.0,37.40122,-120.514191,23100.0,0.0,25.77,6.0,92.45,1.0,78.0,5697.0
78.0,0.0,95355.0,37.672906,-120.946594,47613.0,1.0,1.28,14.0,99.55,3.0,71.0,3172.0
66.0,0.0,95356.0,37.716186,-121.025836,26055.0,0.0,5.02,26.0,81.25,1.0,72.0,3812.0
69.0,0.0,95388.0,37.421299,-120.599587,11463.0,0.0,22.56,2.0,50.55,1.0,95.0,3357.0
74.0,0.0,95426.0,38.838088,-122.73203,1591.0,0.0,31.17,25.0,85.25,1.0,80.0,5172.0
68.0,0.0,95460.0,39.305545,-123.743697,2229.0,0.0,16.37,7.0,85.05,1.0,96.0,2975.0
68.0,0.0,95525.0,40.94338,-123.831799,1584.0,0.0,45.77,10.0,79.5,1.0,78.0,5684.0
68.0,0.0,95616.0,38.508735,-121.678813,67411.0,0.0,26.23,29.0,74.9,1.0,78.0,2122.0
75.0,0.0,95628.0,38.652065,-121.25441,40750.0,0.0,36.5,30.0,102.8,1.0,94.0,4969.0
73.0,0.0,95636.0,38.636102,-120.522149,659.0,0.0,10.04,13.0,83.85,1.0,71.0,3723.0
72.0,0.0,95637.0,38.830739,-122.196202,228.0,0.0,16.94,11.0,88.3,3.0,96.0,2420.0
68.0,0.0,95650.0,38.809175,-121.171375,11191.0,1.0,33.81,29.0,100.65,1.0,85.0,4803.0
74.0,0.0,95661.0,38.736685,-121.251984,25173.0,1.0,21.7,3.0,80.55,3.0,94.0,4400.0
71.0,0.0,95666.0,38.546999,-120.271114,5501.0,1.0,2.05,22.0,78.85,1.0,65.0,3079.0
75.0,0.0,95728.0,39.279068,-120.414275,88.0,1.0,0.0,5.0,39.1,1.0,89.0,4591.0
66.0,0.0,95928.0,39.681488,-121.83721,32848.0,1.0,18.69,30.0,106.25,1.0,69.0,5965.0
76.0,0.0,95939.0,39.53222,-122.594879,587.0,0.0,21.85,29.0,94.0,1.0,67.0,4176.0
67.0,0.0,95950.0,39.033058,-121.895718,531.0,0.0,4.28,6.0,89.85,2.0,91.0,2668.0
79.0,0.0,95970.0,39.424957,-122.039307,495.0,0.0,45.16,15.0,105.5,3.0,72.0,5546.0
78.0,0.0,95987.0,39.117537,-122.284654,4579.0,0.0,32.4,7.0,73.75,2.0,84.0,5638.0
79.0,0.0,95993.0,39.075694,-121.70606,27786.0,0.0,2.45,7.0,54.55,1.0,79.0,4656.0
78.0,0.0,96007.0,40.448632,-122.306657,21418.0,0.0,26.95,17.0,76.25,3.0,91.0,5859.0
71.0,0.0,96011.0,41.096569,-121.879082,265.0,0.0,2.26,3.0,70.4,3.0,67.0,2491.0
76.0,0.0,96040.0,40.789799,-121.474529,397.0,9.0,43.04,5.0,117.45,1.0,67.0,5915.0
65.0,0.0,96052.0,40.704293,-122.803899,1845.0,0.0,0.0,4.0,29.4,1.0,85.0,5971.0
75.0,0.0,96074.0,39.884395,-122.587513,263.0,1.0,46.61,26.0,85.7,2.0,86.0,4712.0
75.0,0.0,96088.0,40.497441,-121.827524,4231.0,0.0,9.67,28.0,106.15,1.0,83.0,5030.0
69.0,0.0,96093.0,40.759401,-122.939337,3749.0,0.0,23.33,23.0,90.85,1.0,92.0,5692.0
68.0,3.0,92028.0,33.362575,-117.299644,42239.0,1.0,42.13,52.0,46.0,1.0,92.0,4797.0
66.0,0.0,90001.0,33.973616,-118.24902,54492.0,0.0,5.21,8.0,94.45,1.0,83.0,3676.0
65.0,0.0,90005.0,34.059281,-118.30742,43019.0,0.0,18.92,11.0,95.7,3.0,73.0,4287.0
77.0,0.0,90028.0,34.099869,-118.326843,30568.0,1.0,35.11,17.0,104.4,1.0,84.0,4412.0
66.0,0.0,90029.0,34.089953,-118.294824,41713.0,1.0,0.0,3.0,39.3,3.0,91.0,2296.0
72.0,0.0,90044.0,33.952714,-118.292061,87383.0,0.0,41.43,20.0,44.7,1.0,91.0,4618.0
77.0,0.0,90240.0,33.956228,-118.120993,24908.0,0.0,6.01,27.0,85.55,1.0,81.0,3336.0
66.0,0.0,90255.0,33.97803,-118.217141,78114.0,1.0,9.93,27.0,85.35,2.0,66.0,5769.0
80.0,0.0,90263.0,34.037037,-118.705803,11.0,0.0,31.91,30.0,79.6,3.0,94.0,4322.0
68.0,0.0,90272.0,34.079449,-118.548306,22548.0,0.0,28.12,25.0,90.6,1.0,87.0,2373.0
78.0,0.0,90712.0,33.840524,-118.148403,30173.0,0.0,9.7,17.0,94.7,1.0,75.0,3591.0
74.0,0.0,90732.0,33.744119,-118.31448,21279.0,0.0,48.34,20.0,77.0,1.0,96.0,3128.0
74.0,0.0,90802.0,33.752524,-118.210737,38427.0,1.0,19.76,22.0,99.2,3.0,69.0,5098.0
65.0,0.0,90808.0,33.823943,-118.111335,37417.0,0.0,36.58,20.0,85.5,3.0,68.0,3645.0
70.0,0.0,91020.0,34.2112,-118.230625,7527.0,0.0,7.99,27.0,75.3,3.0,91.0,4526.0
70.0,0.0,91107.0,34.159007,-118.087353,32369.0,3.0,49.76,11.0,104.25,1.0,80.0,2104.0
75.0,0.0,91108.0,34.122671,-118.112911,13158.0,0.0,12.08,5.0,80.2,1.0,76.0,4958.0
70.0,0.0,91351.0,34.422519,-118.420717,59259.0,0.0,7.23,2.0,69.65,2.0,78.0,5844.0
71.0,0.0,91384.0,34.506627,-118.699048,22177.0,1.0,31.65,15.0,84.1,1.0,79.0,2987.0
79.0,0.0,91411.0,34.17847,-118.459472,23646.0,1.0,25.84,15.0,79.6,1.0,66.0,3980.0
79.0,0.0,91501.0,34.188339,-118.300942,18112.0,0.0,0.0,26.0,36.45,3.0,96.0,5303.0
73.0,0.0,91702.0,34.174493,-117.87068,57775.0,1.0,38.31,7.0,80.35,1.0,95.0,5915.0
74.0,0.0,91731.0,34.079934,-118.046695,30211.0,1.0,0.0,29.0,40.65,1.0,85.0,3843.0
80.0,0.0,91767.0,34.083086,-117.737997,46626.0,1.0,13.84,18.0,107.55,2.0,93.0,4423.0
69.0,0.0,91770.0,34.065108,-118.082791,61623.0,1.0,15.16,7.0,98.75,2.0,87.0,3392.0
71.0,0.0,92109.0,32.787836,-117.232376,46086.0,0.0,30.05,11.0,69.05,3.0,74.0,3368.0
73.0,0.0,92109.0,32.787836,-117.232376,46086.0,0.0,38.06,19.0,101.1,1.0,87.0,4424.0
79.0,0.0,92109.0,32.787836,-117.232376,46086.0,0.0,0.0,15.0,45.7,3.0,73.0,3561.0
67.0,0.0,92109.0,32.787836,-117.232376,46086.0,1.0,16.43,20.0,101.3,3.0,68.0,4994.0
72.0,0.0,92126.0,32.886925,-117.152162,74232.0,1.0,11.12,30.0,92.5,1.0,77.0,2415.0
75.0,0.0,92126.0,32.886925,-117.152162,74232.0,0.0,39.61,16.0,74.45,3.0,67.0,4291.0
76.0,0.0,92126.0,32.886925,-117.152162,74232.0,0.0,0.0,20.0,29.65,2.0,89.0,5702.0
69.0,0.0,92126.0,32.886925,-117.152162,74232.0,0.0,5.54,16.0,70.3,3.0,91.0,5165.0
76.0,0.0,92126.0,32.886925,-117.152162,74232.0,0.0,21.89,26.0,99.45,3.0,91.0,2819.0
68.0,0.0,92126.0,32.886925,-117.152162,74232.0,0.0,9.09,12.0,89.15,1.0,89.0,4074.0
77.0,0.0,92126.0,32.886925,-117.152162,74232.0,1.0,0.0,19.0,24.8,1.0,73.0,5377.0
67.0,0.0,92397.0,34.358321,-117.618263,4253.0,0.0,27.11,27.0,61.6,1.0,85.0,3866.0
67.0,0.0,92399.0,34.04597,-117.011825,41575.0,0.0,25.45,18.0,96.15,2.0,79.0,2246.0
76.0,0.0,92509.0,34.004379,-117.447864,63999.0,1.0,12.46,22.0,69.55,2.0,67.0,5948.0
66.0,0.0,92583.0,33.796568,-116.924723,21349.0,0.0,27.35,27.0,84.85,1.0,74.0,3305.0
80.0,0.0,92590.0,33.475493,-117.219551,3070.0,0.0,39.88,19.0,73.65,3.0,86.0,5443.0
78.0,0.0,92620.0,33.716136,-117.752574,26419.0,1.0,28.71,17.0,84.35,3.0,77.0,5721.0
69.0,0.0,92629.0,33.477923,-117.705314,27730.0,1.0,7.74,19.0,46.0,1.0,67.0,4531.0
78.0,0.0,92630.0,33.644849,-117.684254,59176.0,0.0,17.23,12.0,79.4,1.0,74.0,3621.0
78.0,0.0,92648.0,33.679659,-118.016195,42663.0,1.0,45.9,5.0,71.8,1.0,86.0,3327.0
68.0,0.0,92651.0,33.570023,-117.773669,25206.0,1.0,24.62,14.0,88.4,3.0,91.0,2674.0
75.0,0.0,93010.0,34.227846,-119.079903,42853.0,3.0,7.38,11.0,83.9,1.0,68.0,3464.0
70.0,0.0,93021.0,34.312945,-118.858169,32984.0,0.0,43.45,30.0,69.85,1.0,68.0,5056.0
65.0,0.0,93065.0,34.269449,-118.768471,64802.0,1.0,18.26,3.0,84.95,3.0,75.0,4316.0
71.0,0.0,93204.0,35.916943,-120.129921,14697.0,0.0,46.11,27.0,90.5,1.0,71.0,5014.0
72.0,0.0,93221.0,36.301689,-119.018233,13333.0,0.0,0.0,6.0,55.8,1.0,90.0,4272.0
69.0,0.0,93254.0,34.956577,-119.750142,798.0,0.0,19.87,0.0,20.05,1.0,91.0,3491.0
70.0,0.0,93401.0,35.233745,-120.626442,27047.0,0.0,16.85,30.0,84.6,3.0,94.0,3320.0
80.0,0.0,93440.0,34.758699,-120.275839,1328.0,1.0,22.86,0.0,20.85,3.0,90.0,3817.0
73.0,0.0,93445.0,35.059695,-120.604741,7435.0,1.0,16.94,19.0,105.5,1.0,91.0,5067.0
73.0,0.0,93449.0,35.165668,-120.655842,8564.0,0.0,29.41,30.0,85.15,2.0,90.0,5831.0
79.0,0.0,93513.0,37.245505,-118.062943,1826.0,1.0,44.66,8.0,105.1,1.0,66.0,5725.0
79.0,0.0,93528.0,35.363339,-117.637641,207.0,1.0,4.77,17.0,90.8,1.0,87.0,2312.0
73.0,0.0,92028.0,33.362575,-117.299644,42239.0,5.0,10.19,27.0,104.3,1.0,75.0,3444.0
77.0,0.0,93618.0,36.523619,-119.386868,24206.0,2.0,37.86,19.0,70.15,2.0,85.0,5101.0
68.0,0.0,93638.0,37.004068,-119.930027,49247.0,5.0,1.98,19.0,96.55,1.0,86.0,5957.0
70.0,0.0,93662.0,36.545322,-119.642281,26213.0,0.0,31.13,5.0,69.65,3.0,82.0,4741.0
68.0,0.0,93664.0,37.223,-119.001021,642.0,0.0,30.23,30.0,89.3,1.0,85.0,3067.0
76.0,0.0,93702.0,36.739385,-119.753649,47999.0,0.0,19.11,8.0,96.3,1.0,72.0,2933.0
68.0,0.0,93925.0,36.596271,-121.442274,1140.0,0.0,12.18,6.0,85.05,3.0,74.0,5095.0
80.0,0.0,93954.0,36.125529,-120.864443,521.0,0.0,39.1,27.0,70.3,1.0,91.0,4962.0
79.0,0.0,94028.0,37.369709,-122.215844,6601.0,0.0,0.0,20.0,45.25,2.0,90.0,5824.0
78.0,0.0,94061.0,37.461251,-122.235414,35737.0,0.0,5.71,22.0,71.3,2.0,91.0,3684.0
76.0,0.0,94063.0,37.499411,-122.196318,32368.0,1.0,19.74,18.0,69.1,2.0,67.0,3853.0
65.0,0.0,94121.0,37.776718,-122.495781,42476.0,0.0,28.82,22.0,86.0,1.0,82.0,5359.0
80.0,0.0,94132.0,37.722302,-122.491129,26297.0,1.0,0.0,15.0,59.9,3.0,80.0,4011.0
65.0,0.0,94514.0,37.83323,-121.601461,10153.0,0.0,16.36,6.0,78.95,1.0,88.0,5203.0
78.0,0.0,94521.0,37.971421,-121.971504,39888.0,0.0,16.83,12.0,85.2,1.0,72.0,4661.0
78.0,0.0,94553.0,38.014457,-122.115432,46677.0,1.0,27.82,4.0,98.0,1.0,91.0,3714.0
68.0,0.0,94556.0,37.827946,-122.107185,16510.0,0.0,35.43,18.0,105.0,3.0,87.0,5960.0
73.0,0.0,94558.0,38.489789,-122.27011,63947.0,1.0,9.28,26.0,93.85,2.0,86.0,2591.0
75.0,0.0,94561.0,37.999406,-121.686241,27607.0,1.0,46.05,22.0,84.0,3.0,91.0,4819.0
66.0,0.0,94588.0,37.685052,-121.912061,28568.0,1.0,4.98,18.0,78.55,3.0,84.0,3521.0
73.0,0.0,94602.0,37.803883,-122.208417,28900.0,0.0,0.0,19.0,25.2,3.0,72.0,4694.0
79.0,0.0,95746.0,38.749466,-121.184196,20675.0,0.0,4.99,0.0,20.05,4.0,44.0,4309.0
73.0,0.0,94608.0,37.83726,-122.287648,24589.0,0.0,17.19,19.0,55.0,1.0,94.0,3167.0
70.0,0.0,94801.0,37.945288,-122.383941,28450.0,1.0,32.31,27.0,94.6,1.0,87.0,3019.0
74.0,0.0,94939.0,37.937082,-122.532369,6773.0,1.0,39.36,23.0,103.85,1.0,87.0,5860.0
70.0,0.0,95005.0,37.078873,-122.090386,6407.0,1.0,47.17,29.0,105.3,3.0,79.0,6284.0
71.0,0.0,95006.0,37.171727,-122.142961,10520.0,0.0,47.66,23.0,88.95,2.0,91.0,3878.0
66.0,0.0,95008.0,37.279689,-121.954567,44976.0,1.0,48.87,13.0,110.85,1.0,74.0,4281.0
68.0,0.0,95017.0,37.114335,-122.237162,857.0,1.0,0.0,25.0,36.5,1.0,93.0,4564.0
73.0,0.0,95037.0,37.161544,-121.649371,41707.0,1.0,6.25,21.0,94.45,1.0,71.0,2233.0
77.0,0.0,95136.0,37.270938,-121.851046,36944.0,1.0,13.02,30.0,90.6,2.0,93.0,2905.0
73.0,0.0,95139.0,37.218705,-121.762429,7023.0,3.0,4.19,11.0,86.85,1.0,78.0,5204.0
65.0,0.0,95209.0,38.044523,-121.348048,30814.0,1.0,22.33,6.0,99.05,1.0,82.0,3179.0
65.0,0.0,95251.0,38.055562,-120.456298,460.0,0.0,32.77,4.0,95.9,1.0,68.0,2851.0
78.0,0.0,95258.0,38.169605,-121.310964,4176.0,0.0,14.22,11.0,95.05,2.0,65.0,5214.0
69.0,0.0,95315.0,37.422961,-120.765493,10159.0,0.0,37.6,23.0,104.2,1.0,68.0,5648.0
67.0,0.0,95367.0,37.734971,-120.954271,16525.0,0.0,3.62,22.0,95.15,2.0,71.0,4074.0
74.0,0.0,95407.0,38.394091,-122.739814,30876.0,0.0,39.12,6.0,89.55,1.0,73.0,3802.0
77.0,0.0,95422.0,38.965804,-122.631779,13485.0,0.0,36.78,29.0,85.0,1.0,71.0,2097.0
79.0,0.0,90712.0,33.840524,-118.148403,30173.0,0.0,47.35,29.0,98.25,3.0,83.0,3330.0
68.0,0.0,95439.0,38.493888,-122.777141,476.0,0.0,0.0,9.0,25.7,1.0,83.0,4095.0
76.0,0.0,95453.0,39.080469,-122.955176,11180.0,6.0,41.16,6.0,76.4,2.0,89.0,2426.0
80.0,2.0,95458.0,39.141934,-122.770679,3002.0,5.0,0.0,18.0,40.05,1.0,75.0,2061.0
72.0,0.0,95497.0,38.696659,-123.436861,752.0,0.0,20.55,5.0,73.0,1.0,76.0,4116.0
78.0,0.0,95526.0,40.372532,-123.525626,695.0,0.0,38.53,2.0,83.85,2.0,79.0,2583.0
67.0,0.0,95542.0,40.057784,-123.679461,2423.0,0.0,12.52,25.0,70.65,1.0,74.0,2189.0
74.0,0.0,95602.0,38.99003,-121.114408,18197.0,0.0,47.63,26.0,95.0,1.0,90.0,4232.0
68.0,0.0,95636.0,38.636102,-120.522149,659.0,0.0,34.39,17.0,106.0,3.0,78.0,5507.0
66.0,0.0,95651.0,38.815515,-120.916997,485.0,5.0,15.78,30.0,74.95,1.0,82.0,5165.0
71.0,1.0,95655.0,38.549822,-121.266725,929.0,3.0,8.38,19.0,49.25,3.0,84.0,4478.0
65.0,0.0,95678.0,38.759751,-121.288545,30614.0,2.0,34.66,3.0,101.95,1.0,74.0,2016.0
65.0,0.0,95683.0,38.470423,-121.114897,4731.0,0.0,20.99,22.0,94.0,1.0,93.0,5569.0
69.0,0.0,95829.0,38.486502,-121.334051,11396.0,1.0,17.87,9.0,77.5,1.0,96.0,5748.0
68.0,0.0,95919.0,39.440687,-121.263583,1237.0,0.0,11.08,12.0,74.4,2.0,89.0,3429.0
68.0,0.0,95941.0,39.531028,-121.24807,452.0,1.0,8.97,19.0,100.05,1.0,91.0,5166.0
76.0,0.0,96002.0,40.527834,-122.318749,30338.0,1.0,2.85,3.0,101.85,1.0,84.0,2837.0
74.0,0.0,96019.0,40.692523,-122.369876,6277.0,1.0,0.0,18.0,25.05,1.0,95.0,2119.0
79.0,0.0,96044.0,41.962127,-122.527696,1026.0,0.0,45.41,18.0,74.85,2.0,84.0,5378.0
69.0,0.0,96063.0,40.408796,-121.579609,124.0,0.0,16.22,12.0,104.75,1.0,79.0,2984.0
74.0,0.0,96074.0,39.884395,-122.587513,263.0,0.0,39.63,23.0,79.75,3.0,77.0,4038.0
71.0,0.0,96091.0,41.081847,-122.700545,734.0,1.0,47.01,19.0,100.2,1.0,90.0,3369.0
69.0,0.0,96148.0,39.24124,-120.054765,678.0,0.0,9.9,25.0,110.9,3.0,93.0,4389.0
74.0,0.0,92121.0,32.898613,-117.202937,4258.0,0.0,3.84,13.0,76.45,3.0,95.0,3763.0
79.0,0.0,92121.0,32.898613,-117.202937,4258.0,0.0,34.01,18.0,91.3,2.0,94.0,4703.0
69.0,0.0,92121.0,32.898613,-117.202937,4258.0,0.0,47.9,6.0,95.75,3.0,90.0,5750.0
80.0,0.0,90059.0,33.927254,-118.249826,38128.0,0.0,42.91,5.0,81.45,3.0,83.0,2571.0
65.0,0.0,90242.0,33.921793,-118.140588,42459.0,0.0,26.32,8.0,91.05,2.0,91.0,2194.0
78.0,0.0,90254.0,33.86532,-118.396336,18693.0,1.0,17.73,18.0,79.2,3.0,67.0,4225.0
75.0,0.0,90304.0,33.936827,-118.359824,28680.0,0.0,35.07,10.0,74.3,3.0,71.0,5342.0
73.0,0.0,90503.0,33.840399,-118.353714,41979.0,1.0,42.1,3.0,100.6,1.0,74.0,5247.0
80.0,0.0,90605.0,33.960891,-118.032222,38181.0,0.0,29.12,24.0,70.2,1.0,89.0,6080.0
74.0,0.0,90620.0,33.845706,-118.012204,44442.0,0.0,9.86,21.0,70.75,2.0,96.0,4407.0
65.0,0.0,90706.0,33.887676,-118.127289,72893.0,0.0,44.86,4.0,79.2,1.0,94.0,3207.0
71.0,0.0,90723.0,33.897122,-118.164432,55306.0,0.0,42.5,8.0,85.0,2.0,93.0,2650.0
74.0,0.0,91011.0,34.234912,-118.153729,20200.0,3.0,49.37,4.0,92.5,1.0,95.0,4127.0
76.0,0.0,91331.0,34.255442,-118.421314,97318.0,1.0,28.11,27.0,74.95,2.0,69.0,3716.0
73.0,0.0,91354.0,34.457005,-118.573726,17846.0,0.0,8.93,21.0,98.8,2.0,69.0,5543.0
71.0,0.0,91360.0,34.214054,-118.88109,42526.0,1.0,2.08,25.0,80.3,1.0,94.0,5365.0
72.0,0.0,91362.0,34.191842,-118.822796,33057.0,0.0,45.59,24.0,80.45,2.0,79.0,5011.0
76.0,0.0,91423.0,34.146957,-118.432138,29387.0,1.0,40.44,25.0,84.2,2.0,72.0,5834.0
69.0,0.0,91737.0,34.245289,-117.642503,23079.0,0.0,12.86,4.0,88.85,3.0,74.0,2754.0
80.0,0.0,91740.0,34.119363,-117.855059,25135.0,0.0,0.0,30.0,25.3,3.0,74.0,3542.0
78.0,0.0,91776.0,34.089927,-118.095645,38041.0,0.0,43.98,27.0,101.35,3.0,68.0,5546.0
71.0,0.0,91801.0,34.090925,-118.128164,54382.0,1.0,41.3,2.0,105.9,2.0,71.0,2715.0
73.0,0.0,91948.0,32.830852,-116.444601,81.0,1.0,17.43,26.0,103.0,1.0,91.0,2505.0
79.0,0.0,92078.0,33.119028,-117.166036,6760.0,0.0,4.45,25.0,82.0,2.0,91.0,3363.0
72.0,0.0,92104.0,32.741499,-117.127409,47689.0,1.0,45.82,13.0,101.25,1.0,77.0,4853.0
69.0,0.0,92109.0,32.787836,-117.232376,46086.0,0.0,18.46,3.0,89.5,1.0,90.0,4849.0
79.0,0.0,92110.0,32.76501,-117.19938,24169.0,0.0,5.09,23.0,74.4,1.0,81.0,2407.0
68.0,0.0,92114.0,32.707892,-117.05512,66838.0,1.0,25.27,15.0,99.75,2.0,68.0,5857.0
77.0,0.0,92115.0,32.762506,-117.07245,56887.0,0.0,19.46,28.0,111.95,3.0,91.0,4060.0
68.0,0.0,92123.0,32.808814,-117.134694,25232.0,0.0,0.0,24.0,39.0,1.0,92.0,5692.0
79.0,0.0,92210.0,33.537646,-116.291089,3873.0,1.0,37.12,4.0,88.05,3.0,87.0,5813.0
68.0,0.0,91767.0,34.083086,-117.737997,46626.0,3.0,27.56,3.0,107.05,3.0,65.0,5328.0
68.0,0.0,92243.0,32.770393,-115.60915,43712.0,0.0,23.82,30.0,75.05,1.0,83.0,3553.0
73.0,0.0,92028.0,33.362575,-117.299644,42239.0,1.0,31.27,11.0,74.45,2.0,94.0,2394.0
