,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel
192,Product dissatisfaction,1948-08-02 20:35:50.988524+00:00,192,Male,0.9672131147540984,0.0,0.8114427860696517,0.176470588235294,Yes
193,Price too high,1948-08-03 20:35:50.988524+00:00,193,Male,0.8032786885245902,0.2499999999999999,0.5174129353233831,0.1999999999999999,Yes
194,Competitor had better devices,1948-08-04 20:35:50.988524+00:00,194,Male,0.7540983606557378,0.0,0.7134328358208956,0.0470588235294117,Yes
195,Extra data charges,1948-08-05 20:35:50.988524+00:00,195,Male,0.7868852459016393,0.4999999999999999,0.564179104477612,0.1294117647058823,Yes
196,Competitor had better devices,1948-08-06 20:35:50.988524+00:00,196,Female,0.8360655737704918,0.0,0.5587064676616916,0.1058823529411764,Yes
197,Poor expertise of online support,1948-08-07 20:35:50.988524+00:00,197,Female,0.819672131147541,0.4999999999999999,0.5253731343283582,0.2823529411764705,Yes
198,Attitude of support person,1948-08-08 20:35:50.988524+00:00,198,Female,0.8852459016393444,0.0,0.1208955223880596,0.1529411764705882,Yes
199,Product dissatisfaction,1948-08-09 20:35:50.988524+00:00,199,Male,0.9016393442622952,0.0,0.8771144278606966,0.3411764705882352,Yes
200,Network reliability,1948-08-10 20:35:50.988524+00:00,200,Female,0.9672131147540984,0.4999999999999999,0.6696517412935323,0.2941176470588235,Yes
201,Attitude of support person,1948-08-11 20:35:50.988524+00:00,201,Male,0.9508196721311476,0.4999999999999999,0.6109452736318408,0.0470588235294117,Yes
202,Limited range of services,1948-08-12 20:35:50.988524+00:00,202,Female,0.8360655737704918,0.0,0.0119402985074627,0.0,Yes
203,Extra data charges,1948-08-13 20:35:50.988524+00:00,203,Female,0.9672131147540984,0.4999999999999999,0.6736318407960199,0.1058823529411764,Yes
204,Price too high,1948-08-14 20:35:50.988524+00:00,204,Female,0.918032786885246,0.0,0.4094527363184079,0.188235294117647,Yes
205,Service dissatisfaction,1948-08-15 20:35:50.988524+00:00,205,Female,0.918032786885246,0.0,0.808955223880597,0.0235294117647058,Yes
206,Poor expertise of online support,1948-08-16 20:35:50.988524+00:00,206,Male,0.9344262295081968,0.4999999999999999,0.7646766169154229,0.2352941176470588,Yes
207,Competitor made better offer,1948-08-17 20:35:50.988524+00:00,207,Male,0.8360655737704918,0.2499999999999999,0.6293532338308457,0.188235294117647,Yes
208,Competitor had better devices,1948-08-18 20:35:50.988524+00:00,208,Male,0.7868852459016393,0.0,0.1810945273631841,0.2352941176470588,Yes
209,Competitor had better devices,1948-08-19 20:35:50.988524+00:00,209,Female,0.819672131147541,0.0,0.0676616915422885,0.2470588235294117,Yes
210,Competitor had better devices,1948-08-20 20:35:50.988524+00:00,210,Female,0.8360655737704918,0.0,0.3711442786069652,0.2470588235294117,Yes
211,Limited range of services,1948-08-21 20:35:50.988524+00:00,211,Male,0.9016393442622952,0.0,0.6805970149253732,0.0470588235294117,Yes
212,Lack of affordable download/upload speed,1948-08-22 20:35:50.988524+00:00,212,Female,0.9508196721311476,0.0,0.8805970149253731,0.0235294117647058,Yes
213,Product dissatisfaction,1948-08-23 20:35:50.988524+00:00,213,Male,0.7704918032786886,0.0,0.826865671641791,0.0470588235294117,Yes
214,Don't know,1948-08-24 20:35:50.988524+00:00,214,Male,0.8360655737704918,0.2499999999999999,0.7681592039800995,0.3411764705882352,Yes
215,Poor expertise of online support,1948-08-25 20:35:50.988524+00:00,215,Female,0.8032786885245902,0.2499999999999999,0.5109452736318407,0.1176470588235293,Yes
216,Product dissatisfaction,1948-08-26 20:35:50.988524+00:00,216,Female,0.7540983606557378,0.0,0.5990049751243781,0.1529411764705882,Yes
217,Competitor made better offer,1948-08-27 20:35:50.988524+00:00,217,Female,0.9344262295081968,0.4999999999999999,0.6587064676616916,0.2470588235294117,Yes
218,Lack of affordable download/upload speed,1948-08-28 20:35:50.988524+00:00,218,Male,0.8852459016393444,0.4999999999999999,0.5164179104477613,0.3529411764705882,Yes
219,Long distance charges,1948-08-29 20:35:50.988524+00:00,219,Male,0.8360655737704918,0.2499999999999999,0.7915422885572139,0.1294117647058823,Yes
220,Service dissatisfaction,1948-08-30 20:35:50.988524+00:00,220,Female,0.8032786885245902,0.4999999999999999,0.645771144278607,0.2941176470588235,Yes
221,Long distance charges,1948-08-31 20:35:50.988524+00:00,221,Female,0.9508196721311476,0.4999999999999999,0.5691542288557214,0.2941176470588235,Yes
222,Extra data charges,1948-09-01 20:35:50.988524+00:00,222,Female,0.8852459016393444,0.0,0.364179104477612,0.0705882352941176,Yes
223,Price too high,1948-09-02 20:35:50.988524+00:00,223,Male,0.8524590163934427,0.0,0.7646766169154229,0.1294117647058823,Yes
224,Price too high,1948-09-03 20:35:50.988524+00:00,224,Male,0.819672131147541,0.0,0.8323383084577115,0.0705882352941176,Yes
225,Limited range of services,1948-09-04 20:35:50.988524+00:00,225,Male,1.0,0.0,0.7517412935323382,0.3529411764705882,Yes
226,Extra data charges,1948-09-05 20:35:50.988524+00:00,226,Male,0.7704918032786886,0.4999999999999999,0.854726368159204,0.0235294117647058,Yes
227,Network reliability,1948-09-06 20:35:50.988524+00:00,227,Male,0.9836065573770494,0.0,0.727860696517413,0.1294117647058823,Yes
228,Attitude of support person,1948-09-07 20:35:50.988524+00:00,228,Male,1.0,0.4999999999999999,0.5681592039800994,0.2117647058823529,Yes
229,Extra data charges,1948-09-08 20:35:50.988524+00:00,229,Female,0.9672131147540984,0.2499999999999999,0.6621890547263681,0.0588235294117646,Yes
230,Price too high,1948-09-09 20:35:50.988524+00:00,230,Female,0.7868852459016393,0.4999999999999999,0.764179104477612,0.0470588235294117,Yes
231,Product dissatisfaction,1948-09-10 20:35:50.988524+00:00,231,Male,0.8852459016393444,0.0,0.3194029850746269,0.3294117647058823,Yes
232,Moved,1948-09-11 20:35:50.988524+00:00,232,Male,0.918032786885246,0.0,0.7119402985074627,0.1411764705882352,Yes
233,Competitor had better devices,1948-09-12 20:35:50.988524+00:00,233,Male,0.7868852459016393,0.0,0.8079601990049752,0.176470588235294,Yes
234,Competitor offered more data,1948-09-13 20:35:50.988524+00:00,234,Female,0.918032786885246,0.0,0.5169154228855721,0.3294117647058823,Yes
235,Competitor offered more data,1948-09-14 20:35:50.988524+00:00,235,Male,1.0,0.2499999999999999,0.6562189054726368,0.2588235294117647,Yes
236,Product dissatisfaction,1948-09-15 20:35:50.988524+00:00,236,Male,0.8688524590163935,0.0,0.8706467661691542,0.2117647058823529,Yes
237,Service dissatisfaction,1948-09-16 20:35:50.988524+00:00,237,Female,0.8360655737704918,0.2499999999999999,0.2995024875621891,0.1411764705882352,Yes
238,Limited range of services,1948-09-17 20:35:50.988524+00:00,238,Female,0.8852459016393444,0.0,0.3114427860696517,0.1058823529411764,Yes
239,Competitor had better devices,1948-09-18 20:35:50.988524+00:00,239,Female,0.918032786885246,0.0,0.3174129353233831,0.2352941176470588,Yes
240,Extra data charges,1948-09-19 20:35:50.988524+00:00,240,Male,0.8360655737704918,0.4999999999999999,0.772636815920398,0.2470588235294117,Yes
241,Price too high,1948-09-20 20:35:50.988524+00:00,241,Female,0.9508196721311476,0.2499999999999999,0.0696517412935324,0.176470588235294,Yes
242,Competitor made better offer,1948-09-21 20:35:50.988524+00:00,242,Male,1.0,0.0,0.8233830845771144,0.2588235294117647,Yes
243,Competitor made better offer,1948-09-22 20:35:50.988524+00:00,243,Female,0.9672131147540984,0.4999999999999999,0.5263681592039802,0.2588235294117647,Yes
244,Attitude of support person,1948-09-23 20:35:50.988524+00:00,244,Female,0.819672131147541,0.0,0.6059701492537314,0.0588235294117646,Yes
245,Competitor offered more data,1948-09-24 20:35:50.988524+00:00,245,Male,0.8524590163934427,0.4999999999999999,0.618407960199005,0.0352941176470587,Yes
246,Lack of affordable download/upload speed,1948-09-25 20:35:50.988524+00:00,246,Male,0.8360655737704918,0.0,0.7522388059701492,0.1647058823529411,Yes
247,Service dissatisfaction,1948-09-26 20:35:50.988524+00:00,247,Female,0.7704918032786886,0.0,0.3736318407960198,0.2588235294117647,Yes
248,Competitor had better devices,1948-09-27 20:35:50.988524+00:00,248,Male,0.9508196721311476,0.0,0.7975124378109453,0.2470588235294117,Yes
249,Competitor offered higher download speeds,1948-09-28 20:35:50.988524+00:00,249,Male,0.8524590163934427,0.0,0.6084577114427862,0.176470588235294,Yes
250,Competitor offered more data,1948-09-29 20:35:50.988524+00:00,250,Male,0.8032786885245902,0.4999999999999999,0.8273631840796021,0.2941176470588235,Yes
251,Competitor made better offer,1948-09-30 20:35:50.988524+00:00,251,Male,0.8524590163934427,0.2499999999999999,0.7119402985074627,0.2823529411764705,Yes
252,Attitude of support person,1948-10-01 20:35:50.988524+00:00,252,Female,0.9836065573770494,0.4999999999999999,0.7263681592039801,0.3176470588235294,Yes
253,Competitor offered more data,1948-10-02 20:35:50.988524+00:00,253,Female,1.0,0.0,0.6686567164179105,0.2470588235294117,Yes
254,Competitor offered more data,1948-10-03 20:35:50.988524+00:00,254,Male,0.7540983606557378,0.2499999999999999,0.5313432835820896,0.1411764705882352,Yes
255,Price too high,1948-10-04 20:35:50.988524+00:00,255,Female,0.8360655737704918,0.2499999999999999,0.5567164179104478,0.2705882352941176,Yes
256,Product dissatisfaction,1948-10-05 20:35:50.988524+00:00,256,Male,0.8032786885245902,0.0,0.8233830845771144,0.2352941176470588,Yes
257,Competitor made better offer,1948-10-06 20:35:50.988524+00:00,257,Male,1.0,0.0,0.7044776119402985,0.2941176470588235,Yes
258,Lack of affordable download/upload speed,1948-10-07 20:35:50.988524+00:00,258,Male,0.9508196721311476,0.4999999999999999,0.7786069651741293,0.0352941176470587,Yes
259,Long distance charges,1948-10-08 20:35:50.988524+00:00,259,Male,0.7540983606557378,0.2499999999999999,0.5233830845771144,0.1529411764705882,Yes
260,Don't know,1948-10-09 20:35:50.988524+00:00,260,Male,0.7704918032786886,0.2499999999999999,0.9323383084577116,0.3411764705882352,Yes
261,Moved,1948-10-10 20:35:50.988524+00:00,261,Male,0.8360655737704918,0.4999999999999999,0.5059701492537313,0.1411764705882352,Yes
262,Competitor made better offer,1948-10-11 20:35:50.988524+00:00,262,Female,0.819672131147541,0.2499999999999999,0.6,0.1647058823529411,Yes
263,Attitude of support person,1948-10-12 20:35:50.988524+00:00,263,Male,0.7704918032786886,0.2499999999999999,0.7756218905472636,0.0235294117647058,Yes
264,Competitor offered more data,1948-10-13 20:35:50.988524+00:00,264,Female,0.918032786885246,0.0,0.5587064676616916,0.3176470588235294,Yes
265,Competitor made better offer,1948-10-14 20:35:50.988524+00:00,265,Female,0.918032786885246,0.0,0.6597014925373134,0.1411764705882352,Yes
266,Price too high,1948-10-15 20:35:50.988524+00:00,266,Female,0.7868852459016393,0.0,0.672139303482587,0.176470588235294,Yes
267,Lack of affordable download/upload speed,1948-10-16 20:35:50.988524+00:00,267,Female,0.918032786885246,0.2499999999999999,0.8283582089552238,0.0941176470588235,Yes
268,Extra data charges,1948-10-17 20:35:50.988524+00:00,268,Female,0.9016393442622952,0.4999999999999999,0.5109452736318407,0.2470588235294117,Yes
269,Don't know,1948-10-18 20:35:50.988524+00:00,269,Female,0.9016393442622952,0.2499999999999999,0.2194029850746268,0.0823529411764705,Yes
270,Competitor had better devices,1948-10-19 20:35:50.988524+00:00,270,Male,0.7868852459016393,0.0,0.8004975124378109,0.0588235294117646,Yes
271,Competitor offered more data,1948-10-20 20:35:50.988524+00:00,271,Female,0.9016393442622952,0.0,0.8154228855721393,0.2823529411764705,Yes
272,Price too high,1948-10-21 20:35:50.988524+00:00,272,Female,0.819672131147541,0.2499999999999999,0.7492537313432835,0.1411764705882352,Yes
273,Service dissatisfaction,1948-10-22 20:35:50.988524+00:00,273,Male,0.8360655737704918,0.0,0.7691542288557214,0.0823529411764705,Yes
274,Competitor had better devices,1948-10-23 20:35:50.988524+00:00,274,Female,0.9836065573770494,0.0,0.0606965174129353,0.1294117647058823,Yes
275,Attitude of support person,1948-10-24 20:35:50.988524+00:00,275,Female,0.9344262295081968,0.0,0.8,0.188235294117647,Yes
276,Competitor offered more data,1948-10-25 20:35:50.988524+00:00,276,Male,0.9672131147540984,0.2499999999999999,0.6134328358208956,0.1647058823529411,Yes
277,Competitor made better offer,1948-10-26 20:35:50.988524+00:00,277,Female,0.9836065573770494,0.2499999999999999,0.8462686567164179,0.1176470588235293,Yes
278,Attitude of support person,1948-10-27 20:35:50.988524+00:00,278,Male,0.8852459016393444,0.4999999999999999,0.8427860696517413,0.3058823529411764,Yes
279,Limited range of services,1948-10-28 20:35:50.988524+00:00,279,Female,0.9016393442622952,0.2499999999999999,0.908457711442786,0.1529411764705882,Yes
280,Long distance charges,1948-10-29 20:35:50.988524+00:00,280,Male,0.8852459016393444,0.0,0.4791044776119403,0.2823529411764705,Yes
281,Extra data charges,1948-10-30 20:35:50.988524+00:00,281,Male,0.8524590163934427,0.2499999999999999,0.8139303482587065,0.1647058823529411,Yes
282,Don't know,1948-10-31 20:35:50.988524+00:00,282,Female,0.8032786885245902,0.2499999999999999,0.8726368159203981,0.1294117647058823,Yes
283,Attitude of support person,1948-11-01 20:35:50.988524+00:00,283,Female,0.8360655737704918,0.0,0.5537313432835822,0.0235294117647058,Yes
284,Attitude of service provider,1948-11-02 20:35:50.988524+00:00,284,Female,0.7704918032786886,0.2499999999999999,0.7791044776119402,0.0235294117647058,Yes
285,Attitude of support person,1948-11-03 20:35:50.988524+00:00,285,Male,0.7540983606557378,0.4999999999999999,0.8258706467661692,0.3529411764705882,Yes
286,Attitude of support person,1948-11-04 20:35:50.988524+00:00,286,Male,0.9672131147540984,0.2499999999999999,0.2577114427860696,0.2941176470588235,Yes
287,Competitor offered more data,1948-11-05 20:35:50.988524+00:00,287,Female,0.9016393442622952,0.4999999999999999,0.572139303482587,0.0705882352941176,Yes
288,Competitor had better devices,1948-11-06 20:35:50.988524+00:00,288,Male,0.9672131147540984,0.0,0.617412935323383,0.2470588235294117,Yes
289,Attitude of support person,1948-11-07 20:35:50.988524+00:00,289,Female,0.9836065573770494,0.2499999999999999,0.6228855721393034,0.0235294117647058,Yes
290,Attitude of support person,1948-11-08 20:35:50.988524+00:00,290,Female,0.9344262295081968,0.2499999999999999,0.7223880597014924,0.176470588235294,Yes
291,Competitor made better offer,1948-11-09 20:35:50.988524+00:00,291,Male,0.7868852459016393,0.4999999999999999,0.0681592039800995,0.1058823529411764,Yes
292,Service dissatisfaction,1948-11-10 20:35:50.988524+00:00,292,Female,1.0,0.0,0.7054726368159204,0.3294117647058823,Yes
293,Price too high,1948-11-11 20:35:50.988524+00:00,293,Male,0.9508196721311476,0.2499999999999999,0.6134328358208956,0.0352941176470587,Yes
294,Product dissatisfaction,1948-11-12 20:35:50.988524+00:00,294,Female,0.8852459016393444,0.0,0.81044776119403,0.0941176470588235,Yes
295,Competitor offered more data,1948-11-13 20:35:50.988524+00:00,295,Male,0.9016393442622952,0.0,0.6517412935323383,0.2117647058823529,Yes
296,Attitude of support person,1948-11-14 20:35:50.988524+00:00,296,Female,0.9344262295081968,0.0,0.5562189054726369,0.2470588235294117,Yes
297,Competitor made better offer,1948-11-15 20:35:50.988524+00:00,297,Female,0.9672131147540984,0.0,0.7383084577114428,0.0705882352941176,Yes
298,Competitor made better offer,1948-11-16 20:35:50.988524+00:00,298,Female,0.9672131147540984,0.4999999999999999,0.808955223880597,0.1647058823529411,Yes
299,Price too high,1948-11-17 20:35:50.988524+00:00,299,Male,0.7704918032786886,0.0,0.6268656716417911,0.3058823529411764,Yes
300,Product dissatisfaction,1948-11-18 20:35:50.988524+00:00,300,Female,0.819672131147541,0.0,0.3213930348258706,0.0235294117647058,Yes
301,Competitor had better devices,1948-11-19 20:35:50.988524+00:00,301,Female,0.9016393442622952,0.0,0.6666666666666666,0.2941176470588235,Yes
302,Competitor had better devices,1948-11-20 20:35:50.988524+00:00,302,Female,0.8032786885245902,0.0,0.6646766169154228,0.0823529411764705,Yes
303,Attitude of support person,1948-11-21 20:35:50.988524+00:00,303,Female,0.8032786885245902,0.0,0.6094527363184079,0.1176470588235293,Yes
304,Lack of affordable download/upload speed,1948-11-22 20:35:50.988524+00:00,304,Female,0.8032786885245902,0.0,0.5636815920398011,0.3411764705882352,Yes
305,Price too high,1948-11-23 20:35:50.988524+00:00,305,Female,0.918032786885246,0.0,0.8412935323383084,0.3529411764705882,Yes
306,Network reliability,1948-11-24 20:35:50.988524+00:00,306,Male,0.8852459016393444,0.0,0.6527363184079601,0.1529411764705882,Yes
307,Don't know,1948-11-25 20:35:50.988524+00:00,307,Female,0.8688524590163935,0.4999999999999999,0.6970149253731343,0.1294117647058823,Yes
308,Attitude of support person,1948-11-26 20:35:50.988524+00:00,308,Female,0.8032786885245902,0.0,0.8199004975124379,0.3411764705882352,Yes
309,Attitude of support person,1948-11-27 20:35:50.988524+00:00,309,Female,0.9016393442622952,0.4999999999999999,0.6199004975124378,0.0352941176470587,Yes
310,Attitude of service provider,1948-11-28 20:35:50.988524+00:00,310,Male,0.8524590163934427,0.0,0.6029850746268657,0.2588235294117647,Yes
311,Competitor had better devices,1948-11-29 20:35:50.988524+00:00,311,Male,0.918032786885246,0.0,0.2074626865671642,0.0588235294117646,Yes
312,Competitor made better offer,1948-11-30 20:35:50.988524+00:00,312,Female,0.7704918032786886,0.0,0.8756218905472637,0.3529411764705882,Yes
313,Product dissatisfaction,1948-12-01 20:35:50.988524+00:00,313,Male,0.9344262295081968,0.0,0.7537313432835822,0.3411764705882352,Yes
