,churnreason,event_timestamp,customer_ids,gender,age,satisfactionscore,monthlycharge,avgmonthlygbdownload,churnlabel,avgmonthlylongdistancecharges,customerid,customer_tenure_months,customers_all_type_services,total_spent_bycustomer_yearly
157,,,522,Female,0.9344262295081968,0.7499999999999999,0.764179104477612,0.1176470588235293,No,0.8459691938387678,3951-NJCVI,0.5774647887323944,True,0.8081516456047773
158,,,523,Male,0.9672131147540984,0.4999999999999999,0.9119402985074628,0.2352941176470588,No,0.5031006201240248,0177-PXBAT,0.4507042253521127,True,0.7922510762394114
159,,,524,Male,0.9016393442622952,0.7499999999999999,0.3616915422885572,0.1294117647058823,No,0.0,2519-ERQOJ,0.4507042253521127,False,0.2336481044299403
160,,,525,Male,0.8524590163934427,0.9999999999999998,0.7532338308457711,0.2705882352941176,No,0.6373274654930986,0111-KLBQG,0.4366197183098591,True,0.7280933203721707
161,,,526,Female,0.8688524590163935,0.4999999999999999,0.5213930348258707,0.2470588235294117,No,0.2520504100820164,1996-DBMUS,0.6619718309859155,False,0.4325788084988196
162,,,527,Female,0.918032786885246,0.4999999999999999,0.3323383084577114,0.3411764705882352,No,0.5907181436287258,2055-SIFSS,0.7605633802816901,False,0.4182058047493404
163,,,528,Male,0.9836065573770494,0.7499999999999999,0.8641791044776119,0.1058823529411764,No,0.583116623324665,2806-MLNTI,0.7183098591549295,True,0.7866962921816416
164,,,529,Female,0.9344262295081968,0.4999999999999999,0.8288557213930348,0.1647058823529411,No,0.4968993798759752,5628-RKIFK,0.676056338028169,True,0.7321205388140537
165,,,530,Female,0.9672131147540984,0.4999999999999999,0.5124378109452736,0.3294117647058823,No,0.9997999599919984,5760-WRAHC,0.295774647887324,False,0.6858769615331204
166,,,531,Male,0.918032786885246,0.4999999999999999,0.9731343283582088,0.1529411764705882,No,0.4274854970994199,1480-BKXGA,1.0,True,0.8087071240105541
167,,,532,Male,0.7704918032786886,0.7499999999999999,0.8343283582089551,0.0941176470588235,No,0.4038807761552311,9076-AXYIK,0.8873239436619718,True,0.7036522705179837
168,,,533,Female,0.8524590163934427,0.7499999999999999,0.0238805970149253,0.0,No,0.4830966193238648,4933-IKULF,0.2253521126760563,False,0.1656019997222607
169,,,534,Male,0.9508196721311476,0.9999999999999998,0.5751243781094527,0.1999999999999999,No,0.2838567713542708,3780-DDGSE,0.4788732394366197,True,0.4811137342035828
170,,,535,Female,0.9016393442622952,0.9999999999999998,0.6288557213930348,0.2470588235294117,No,0.4636927385477095,4612-SSVHJ,0.2676056338028169,False,0.5810304124427164
171,,,536,Male,0.8852459016393444,0.7499999999999999,0.4557213930348258,0.2352941176470588,No,0.6849369873974795,5756-OZRIO,0.8450704225352113,False,0.537008748784891
172,,,537,Female,0.8852459016393444,0.4999999999999999,0.6213930348258707,0.1999999999999999,No,0.8799759951990398,4513-CXYIX,0.9859154929577464,False,0.7203166226912929
173,,,538,Male,0.9672131147540984,0.4999999999999999,0.7567164179104477,0.0588235294117646,No,0.6509301860372074,4332-MUOEZ,0.2676056338028169,False,0.7352451048465491
174,,,539,Female,0.9836065573770494,0.7499999999999999,0.5154228855721392,0.2705882352941176,No,0.1084216843368673,6705-LXORM,0.0563380281690141,False,0.3785585335370087
175,,,540,Male,0.9508196721311476,0.9999999999999998,0.3318407960199005,0.1058823529411764,No,0.7531506301260251,4109-CYRBD,0.3943661971830985,False,0.4742396889320928
176,,,541,Male,0.9508196721311476,0.7499999999999999,0.9701492537313432,0.1999999999999999,No,0.6157231446289259,8606-CIQUL,1.0,True,0.8719622274684073
177,,,542,Female,1.0,0.4999999999999999,0.8124378109452737,0.188235294117647,No,0.3466693338667733,0356-OBMAC,0.7746478873239435,True,0.66851826135259
178,,,543,Male,1.0,0.9999999999999998,0.8845771144278607,0.1411764705882352,No,0.6423284656931386,1297-VQDRP,0.943661971830986,True,0.8214831273434247
179,,,544,Male,1.0,0.4999999999999999,0.8323383084577115,0.1999999999999999,No,0.2898579715943188,4676-MQUEA,0.6901408450704225,True,0.6626857380919318
180,,,545,Male,0.9016393442622952,0.4999999999999999,0.4114427860696518,0.1176470588235293,No,0.2956591318263653,7025-WCBNE,0.647887323943662,False,0.3709901402582974
181,,,546,Female,0.9344262295081968,0.7499999999999999,0.9213930348258704,0.0941176470588235,No,0.9135827165433088,6030-REHUX,0.380281690140845,True,0.941327593389807
182,,,547,Male,0.8032786885245902,0.4999999999999999,0.7592039800995025,0.2117647058823529,No,0.408881776355271,6522-YRBXD,0.4788732394366197,False,0.6529648659908346
183,,,548,Female,0.8524590163934427,0.4999999999999999,0.9109452736318407,0.0235294117647058,No,0.9951990398079616,6689-VRRTK,0.6056338028169014,True,0.9623663380086102
184,,,549,Female,0.819672131147541,0.4999999999999999,0.8417910447761194,0.0588235294117646,No,0.2326465293058612,7134-MJPDY,0.9154929577464788,True,0.6494236911540063
185,,,550,Male,0.8852459016393444,0.7499999999999999,0.1621890547263682,0.6235294117647058,No,0.0,4881-JVQOD,0.1267605633802817,False,0.0944313289820857
186,,,551,Female,0.9016393442622952,0.4999999999999999,0.8592039800995024,0.176470588235294,No,0.5103020604120825,6797-UCJHZ,0.9154929577464788,True,0.7579502846826829
187,,,552,Female,0.8688524590163935,0.9999999999999998,0.9293532338308458,0.1647058823529411,No,0.8963792758551711,2469-DTSGX,1.0,True,0.9409109845854744
188,,,553,Female,0.8360655737704918,0.7499999999999999,0.7124378109452736,0.2470588235294117,No,0.9545909181836368,4908-XAXAY,0.676056338028169,False,0.8097486460213861
189,,,554,Male,0.9016393442622952,0.4999999999999999,0.5149253731343284,0.1529411764705882,No,0.6347269453890778,3509-GWQGF,0.323943661971831,False,0.560894320233301
190,,,555,Male,1.0,0.4999999999999999,0.9164179104477612,0.3176470588235294,No,0.8847769553910783,3729-OWRVL,0.9014084507042252,True,0.9278572420497152
191,,,556,Female,0.9016393442622952,0.4999999999999999,0.8507462686567164,0.2823529411764705,No,0.5709141828365674,7251-LJBQN,0.5492957746478873,True,0.7730870712401057
192,,,557,Female,0.7540983606557378,0.4999999999999999,0.017910447761194,0.0,No,0.6879375875175036,2682-KEVRP,0.295774647887324,False,0.2325371476183863
193,,,558,Male,0.8688524590163935,0.4999999999999999,0.663681592039801,0.2588235294117647,No,0.8459691938387678,9978-HYCIN,0.647887323943662,True,0.7380224968754341
194,,,559,Male,0.9344262295081968,0.7499999999999999,0.8597014925373134,0.2235294117647058,No,0.6879375875175036,8329-UTMVM,0.3661971830985915,True,0.819955561727538
195,,,560,Male,0.918032786885246,0.7499999999999999,0.617910447761194,0.176470588235294,No,0.6863372674534908,6952-OMNWB,0.943661971830986,False,0.6506735175670046
196,,,561,Male,0.8360655737704918,0.7499999999999999,0.0298507462686567,0.0,No,0.0332066413282656,6549-YMFAW,0.1126760563380282,False,0.0136092209415359
197,,,562,Male,0.7704918032786886,0.7499999999999999,0.607960199004975,0.2235294117647058,No,0.270254050810162,1307-TVUFB,0.5774647887323944,False,0.4993056519927787
198,,,563,Female,0.8032786885245902,0.4999999999999999,0.7124378109452736,0.1999999999999999,No,0.9703940788157632,7503-MIOGA,1.0,True,0.8152339952784335
199,,,564,Female,0.819672131147541,0.9999999999999998,0.9208955223880596,0.0235294117647058,No,0.3170634126825364,2499-AJYUA,1.0,True,0.7339258436328289
200,,,565,Male,0.918032786885246,0.4999999999999999,0.9621890547263682,0.0235294117647058,No,0.4276855371074214,6919-ELBGL,1.0,True,0.8011387307318429
201,,,566,Female,0.9016393442622952,0.7499999999999999,0.5651741293532337,0.1529411764705882,No,0.8289657931586317,3966-HRMZA,0.028169014084507,False,0.6633800860991529
202,,,567,Female,0.8688524590163935,0.7499999999999999,0.5711442786069653,0.0352941176470587,No,0.3374674934986997,5671-RQRLP,0.9718309859154928,False,0.4969448687682268
203,,,568,Male,0.7540983606557378,0.9999999999999998,0.017910447761194,0.0,No,0.6029205841168234,4785-NKHCX,0.0563380281690141,False,0.2030273573114845
204,,,569,Male,0.8360655737704918,0.4999999999999999,0.7462686567164178,0.6235294117647058,No,0.3936787357471494,4250-WAROZ,0.8309859154929576,False,0.6386612970420776
205,,,570,Male,0.7540983606557378,0.9999999999999998,0.0104477611940299,0.0,No,0.5977195439087817,3523-BRGUW,0.352112676056338,False,0.1960144424385502
206,,,571,Female,0.7704918032786886,0.4999999999999999,0.6577114427860696,0.2352941176470588,No,0.5259051810362072,2123-AGEEN,0.0845070422535211,True,0.6227607276767115
207,,,572,Female,0.8360655737704918,0.4999999999999999,0.917910447761194,0.0470588235294117,No,0.7153430686137228,1258-YMZNM,0.3661971830985915,True,0.8700874878489099
208,,,573,Male,0.9508196721311476,0.7499999999999999,0.6253731343283582,0.0588235294117646,No,0.0224044808961792,6259-WJQLC,0.4366197183098591,False,0.4254270240244411
209,,,574,Female,0.8688524590163935,0.7499999999999999,0.7039800995024876,0.2470588235294117,No,0.0334066813362672,7508-SMHXL,0.1971830985915493,True,0.4840994306346341
210,,,575,Female,0.7868852459016393,0.7499999999999999,0.5686567164179105,0.2941176470588235,No,0.3524704940988198,3956-CJUST,0.3098591549295775,False,0.5004166088043329
211,,,576,Female,0.9508196721311476,0.7499999999999999,0.6313432835820896,0.2588235294117647,No,0.4686937387477495,4824-GUCBY,0.295774647887324,False,0.5845021524788224
212,,,577,Female,0.8852459016393444,0.4999999999999999,0.6467661691542288,0.1647058823529411,No,0.2868573714742949,6630-UJZMY,0.0422535211267606,True,0.5321483127343425
213,,,578,Female,0.7704918032786886,0.9999999999999998,0.727363184079602,0.3529411764705882,No,0.114622924584917,9904-EHEVJ,0.4366197183098591,True,0.5286071378975143
214,,,579,Male,1.0,0.4999999999999999,0.1149253731343283,0.1529411764705882,No,0.0,2826-DXLQO,0.0845070422535211,False,0.0614497986390779
215,,,580,Male,0.9344262295081968,0.4999999999999999,0.4243781094527363,0.2705882352941176,No,0.4480896179235847,9489-UTFKA,0.0985915492957746,True,0.4329259825024302
216,,,581,Female,1.0,0.4999999999999999,0.5472636815920398,0.0941176470588235,No,0.7461492298459691,4849-PYRLQ,0.7746478873239435,False,0.6221358144702125
217,,,582,Female,0.819672131147541,0.4999999999999999,0.772139303482587,0.1411764705882352,No,0.6019203840768154,2858-EIMXH,0.732394366197183,True,0.7289959727815583
218,,,583,Male,0.819672131147541,0.9999999999999998,0.0248756218905472,0.0,No,0.9167833566713344,6419-ZTTLE,0.3098591549295775,False,0.3168309956950423
219,,,584,Female,0.8852459016393444,0.7499999999999999,0.6611940298507463,0.0470588235294117,No,0.2844568913782757,8242-SOQUO,0.0563380281690141,True,0.5413831412303847
220,,,585,Female,0.7868852459016393,0.7499999999999999,0.6751243781094527,0.2823529411764705,No,0.8171634326865373,7460-ITWWP,0.6197183098591549,False,0.7360088876544925
221,,,586,Female,0.819672131147541,0.9999999999999998,0.9129353233830846,0.3529411764705882,No,0.49249849969994,7868-TMWMZ,0.8309859154929576,True,0.7892653798083601
222,,,587,Female,1.0,0.4999999999999999,0.93681592039801,0.0235294117647058,No,0.3046609321864373,4829-ZLJTK,1.0,True,0.7407304541035968
223,,,588,Male,0.8032786885245902,0.7499999999999999,0.3557213930348258,0.2470588235294117,No,0.4462892578515703,8883-GRDWQ,0.2676056338028169,False,0.384391056797667
224,,,589,Female,0.8524590163934427,0.9999999999999998,0.6064676616915423,0.0235294117647058,No,0.1226245249049809,9845-PEEKO,0.8169014084507041,False,0.447021247049021
225,,,590,Male,0.9016393442622952,0.9999999999999998,0.8019900497512438,0.2588235294117647,No,0.0840168033606721,1751-NCDLI,0.6338028169014084,True,0.570059713928621
226,,,591,Female,0.819672131147541,0.4999999999999999,0.7124378109452736,0.2588235294117647,No,0.7479495899179835,2176-LVPNX,0.9859154929577464,True,0.738022496875434
227,,,592,Male,0.8360655737704918,0.4999999999999999,0.6746268656716418,0.2352941176470588,No,0.8817763552710541,3452-ABWRL,0.647887323943662,True,0.7580891542841273
228,,,593,Female,0.8852459016393444,0.4999999999999999,0.9592039800995024,0.3176470588235294,No,0.0918183636727345,1779-PWPMG,1.0,True,0.6824746562977366
229,,,594,Male,0.8852459016393444,0.9999999999999998,0.0139303482587064,0.0,No,0.915383076615323,3082-WQRVY,0.1830985915492958,False,0.3087071240105541
230,,,595,Male,0.7540983606557378,0.9999999999999998,0.5666666666666667,0.2588235294117647,No,0.5729145829165834,2460-NGXBJ,0.1408450704225352,False,0.5755450631856687
231,,,596,Female,0.7540983606557378,0.9999999999999998,0.7930348258706468,0.2941176470588235,No,0.2282456491298259,5268-DSMNQ,0.8591549295774648,True,0.61387307318428
232,,,597,Female,0.7868852459016393,0.4999999999999999,0.7646766169154229,0.1411764705882352,No,0.8377675535107022,6242-MBHPK,0.3098591549295775,True,0.8056519927787806
233,,,598,Female,0.8688524590163935,0.4999999999999999,0.6412935323383084,0.2823529411764705,No,0.750750150030006,4782-OSFXZ,0.9859154929577464,False,0.6893487015692266
234,,,599,Male,0.8032786885245902,0.4999999999999999,0.2567164179104477,0.1529411764705882,No,0.0,1282-IHQAC,0.9718309859154928,False,0.1603943896681016
235,,,600,Female,0.9508196721311476,0.4999999999999999,0.8174129353233831,0.2235294117647058,No,0.9843968793758752,1641-RQDAY,0.4366197183098591,True,0.8933481460908209
236,,,601,Male,0.8524590163934427,0.4999999999999999,0.7567164179104477,0.0588235294117646,No,0.0918183636727345,5461-QKNTN,0.5915492957746479,True,0.5411748368282184
237,,,602,Female,0.918032786885246,0.9999999999999998,0.853731343283582,0.188235294117647,No,0.9573914782956592,8089-UZWLX,0.9859154929577464,True,0.909318150256909
238,,,603,Female,0.8360655737704918,0.9999999999999998,0.4154228855721393,0.188235294117647,No,0.179635927185437,4468-KAZHE,0.2676056338028169,False,0.3334953478683516
239,,,604,Male,0.9508196721311476,0.4999999999999999,0.7965174129353234,0.0941176470588235,No,0.0438087617523504,1543-LLLFT,0.8450704225352113,True,0.5522844049437579
240,,,605,Male,0.9344262295081968,0.7499999999999999,0.718407960199005,0.1294117647058823,No,0.9365873174634928,6507-ZJSUR,0.3098591549295775,True,0.8076656019997225
241,,,606,Female,0.7868852459016393,0.4999999999999999,0.7019900497512437,0.0470588235294117,No,0.6643328665733147,9220-ZNKJI,0.7605633802816901,True,0.7017080960977642
242,,,607,Female,0.7868852459016393,0.4999999999999999,0.1587064676616916,0.0470588235294117,No,0.0,0723-VSOBE,0.6197183098591549,False,0.0920011109568116
243,,,608,Male,0.8524590163934427,0.7499999999999999,0.7616915422885572,0.3294117647058823,No,0.2114422884576915,1004-NOZNR,0.7746478873239435,True,0.5861685876961534
244,,,609,Female,0.7704918032786886,0.7499999999999999,0.6169154228855721,0.0470588235294117,No,0.1750350070014003,1251-STYSZ,0.0422535211267606,False,0.4725038189140397
245,,,610,Male,0.918032786885246,0.7499999999999999,0.6960199004975125,0.188235294117647,No,0.5201040208041608,9681-KYGYB,0.676056338028169,False,0.6474795167337871
246,,,611,Female,0.9672131147540984,0.4999999999999999,0.8074626865671642,0.0352941176470587,No,0.2452490498099619,7005-CYUIL,0.9859154929577464,True,0.6298430773503682
247,,,612,Female,0.9016393442622952,0.4999999999999999,0.9611940298507462,0.2941176470588235,No,0.574514902980596,2388-LAESQ,1.0,True,0.8514095264546591
248,,,613,Male,0.918032786885246,0.4999999999999999,0.6587064676616916,0.1058823529411764,No,0.3344668933786757,3108-PCCGG,1.0,True,0.5570059713928621
249,,,614,Female,0.8524590163934427,0.9999999999999998,0.6213930348258707,0.0470588235294117,No,0.4298859771954391,6729-GDNGC,0.2676056338028169,True,0.5640883210665186
250,,,615,Male,0.7704918032786886,0.4999999999999999,0.6358208955223881,0.0235294117647058,No,0.5311062212442489,4238-HFHSN,0.8450704225352113,False,0.60929037633662
251,,,616,Male,0.9836065573770494,0.7499999999999999,0.8278606965174129,0.2470588235294117,No,0.1318263652730545,2692-BUCFV,0.3943661971830985,True,0.60470767948896
252,,,617,Female,0.819672131147541,0.4999999999999999,0.3144278606965174,0.2705882352941176,No,0.8227645529105821,5651-WYIPH,0.2394366197183098,False,0.4862519094570199
253,,,618,Male,0.8360655737704918,0.4999999999999999,0.7338308457711442,0.1176470588235293,No,0.7321464292858573,8752-GHJFU,0.9859154929577464,False,0.7474656297736425
254,,,619,Male,0.819672131147541,0.9999999999999998,0.553233830845771,0.0352941176470587,No,0.9413882776555312,6896-SRVYQ,0.6056338028169014,False,0.6940702680183309
255,,,620,Female,0.8032786885245902,0.4999999999999999,0.9069651741293532,0.3411764705882352,No,0.3060612122424485,9052-VKDUW,0.9014084507042252,True,0.7203860574920151
256,,,621,Female,0.7704918032786886,0.4999999999999999,0.7915422885572139,0.3294117647058823,No,0.9075815163032606,2480-EJWYP,0.8028169014084507,True,0.8486321344257743
257,,,622,Female,0.7868852459016393,0.4999999999999999,0.0124378109452736,0.0,No,0.0406081216243249,6806-YDEUL,0.0704225352112676,False,0.004027218441883
258,,,623,Male,0.819672131147541,0.4999999999999999,0.3039800995024875,0.2235294117647058,No,0.0,0222-CNVPT,0.7183098591549295,False,0.1933759200111095
259,,,624,Female,0.8852459016393444,0.7499999999999999,0.8671641791044776,0.1529411764705882,No,0.387877575515103,6048-UWKAL,0.9577464788732394,True,0.7210109706985142
260,,,625,Female,0.9016393442622952,0.7499999999999999,0.7820895522388058,0.2823529411764705,No,0.5337067413482697,9290-SHCMB,0.1690140845070423,True,0.7122621858075269
261,,,626,Female,0.8360655737704918,0.7499999999999999,0.8054726368159204,0.3176470588235294,No,0.4400880176035207,2277-BKJKN,0.9859154929577464,True,0.6960838772392725
262,,,627,Female,0.8852459016393444,0.9999999999999998,0.5233830845771144,0.1999999999999999,No,0.8803760752150429,8016-ZMGMO,0.9154929577464788,True,0.6520622135814469
